"x","y","sst","chlo"
-42.5,42.5,18.0059978614235,0.300198500517031
-37.5,42.5,17.5995731019892,0.290581906992528
-32.5,42.5,17.3462891956135,0.271725090223158
-27.5,42.5,16.9271855012775,0.272507237861002
-22.5,42.5,16.5801286803312,0.294234877418106
-17.5,42.5,16.3400664171785,0.306431329183936
-12.5,42.5,16.0939179273099,0.356081181734076
-7.5,42.5,7.41718860736106,0.371579077939882
-2.5,42.5,4.07476622836632,0.16330920053577
2.5,42.5,7.4961507583739,0.172211751114508
7.5,42.5,12.5614021497863,0.201581221474335
12.5,42.5,11.0686370211152,0.349421457448388
17.5,42.5,8.48294413909512,0.180605239846088
22.5,42.5,1.30449823473108,0.0846978981313468
27.5,42.5,6.48595679947201,1.00581384359928
32.5,42.5,10.360787847122,0.555057220719065
37.5,42.5,11.1299724364109,0.553408387350263
42.5,42.5,2.25701198658889,0.148314649331625
47.5,42.5,NA,NA
52.5,42.5,NA,NA
57.5,42.5,NA,NA
62.5,42.5,NA,NA
67.5,42.5,NA,NA
72.5,42.5,NA,NA
77.5,42.5,NA,NA
82.5,42.5,NA,NA
87.5,42.5,NA,NA
92.5,42.5,NA,NA
97.5,42.5,NA,NA
102.5,42.5,NA,NA
107.5,42.5,NA,NA
112.5,42.5,NA,NA
117.5,42.5,NA,NA
122.5,42.5,NA,NA
127.5,42.5,0.678249521876979,0.0566398373228946
132.5,42.5,6.13463666843574,0.47498269244856
137.5,42.5,10.6661668912222,0.578072098272473
142.5,42.5,7.32604474365754,0.725934858919225
147.5,42.5,8.44212735760004,0.945153883628685
152.5,42.5,9.58733508663228,0.525731079081349
157.5,42.5,10.4164671282849,0.383375462420561
162.5,42.5,10.2642730344645,0.378259660926544
167.5,42.5,10.4611579837675,0.372379850507886
172.5,42.5,10.9448735979556,0.335840133668648
177.5,42.5,11.4585809938808,0.32016522036072
-177.5,37.5,16.9126970756755,0.216077634630621
-172.5,37.5,16.7358493944431,0.212945331301695
-167.5,37.5,16.5618037964815,0.213494698887829
-162.5,37.5,16.5242472000987,0.214684915653499
-157.5,37.5,16.610732730573,0.208012949030294
-152.5,37.5,16.793736545927,0.183433565893814
-147.5,37.5,16.9660348059647,0.157196462733706
-142.5,37.5,17.0083440642783,0.138667100947178
-137.5,37.5,16.7962706893889,0.124091949377778
-132.5,37.5,16.2392966277642,0.139477230755492
-127.5,37.5,14.9909097343715,0.296857965872796
-122.5,37.5,7.3245566649871,0.769945511266727
-117.5,37.5,NA,NA
-112.5,37.5,NA,NA
-107.5,37.5,NA,NA
-102.5,37.5,NA,NA
-97.5,37.5,NA,NA
-92.5,37.5,NA,NA
-87.5,37.5,NA,NA
-82.5,37.5,NA,NA
-77.5,37.5,NA,NA
-72.5,37.5,19.43363324618,0.552697863312593
-67.5,37.5,21.6557874789184,0.25874699471596
-62.5,37.5,22.1740459164085,0.200455661078018
-57.5,37.5,21.9219414081546,0.177241679558237
-52.5,37.5,21.4986407231716,0.174397586589955
-47.5,37.5,21.0842087879905,0.192458019985438
-42.5,37.5,20.7123505787095,0.196070065242066
-37.5,37.5,20.2727424866837,0.182243304058427
-32.5,37.5,19.7961591640028,0.175134800038369
-27.5,37.5,19.2008532745312,0.192477229144338
-22.5,37.5,19.0284613802363,0.172702987519162
-17.5,37.5,18.6208870837907,0.177009470768152
-12.5,37.5,18.3075654472755,0.224035881691336
-7.5,37.5,8.94226461493962,0.271559642044206
-2.5,37.5,7.59880793200526,0.169414418447349
2.5,37.5,13.2092618575278,0.171833051685158
7.5,37.5,11.4428705775652,0.153869754560637
12.5,37.5,17.2384243832097,0.203402408693865
17.5,37.5,19.0822393882935,0.149464000958553
22.5,37.5,15.402504632579,0.163364801004753
27.5,37.5,12.0844010030407,0.104195141085527
32.5,37.5,6.42044592130666,0.0940867703959898
37.5,37.5,1.68894000854554,0.0151016403202623
42.5,37.5,NA,NA
47.5,37.5,NA,NA
52.5,37.5,NA,NA
57.5,37.5,NA,NA
62.5,37.5,NA,NA
67.5,37.5,NA,NA
72.5,37.5,NA,NA
77.5,37.5,NA,NA
82.5,37.5,NA,NA
87.5,37.5,NA,NA
92.5,37.5,NA,NA
97.5,37.5,NA,NA
102.5,37.5,NA,NA
107.5,37.5,NA,NA
112.5,37.5,NA,NA
117.5,37.5,NA,NA
122.5,37.5,12.0368581800293,2.16798891360975
127.5,37.5,7.06972900864591,0.842920410156733
132.5,37.5,15.7885151563584,0.536503831719704
137.5,37.5,10.8201710544466,0.538618832642075
142.5,37.5,14.0714544308488,0.472641254450126
147.5,37.5,17.5184926639867,0.383334961305027
152.5,37.5,17.8199980970624,0.313272847928348
157.5,37.5,17.5757535423365,0.285767214427081
162.5,37.5,17.3851254215973,0.269320902706607
167.5,37.5,17.3551503065266,0.253213394740251
172.5,37.5,17.1754077179516,0.231465863094631
177.5,37.5,16.9724145511925,0.226124197102876
-177.5,32.5,20.5131851896427,0.144001901106892
-172.5,32.5,20.4128654002184,0.13657131131954
-167.5,32.5,20.3042172544987,0.123577486723834
-162.5,32.5,20.2737086903658,0.113171179791378
-157.5,32.5,20.3841170212313,0.0994182010125196
-152.5,32.5,20.4305349600086,0.086724213955717
-147.5,32.5,20.2977730416798,0.0790354823817809
-142.5,32.5,19.8874803425172,0.0751750076758779
-137.5,32.5,19.2979841751379,0.0763042930661942
-132.5,32.5,18.5029418317974,0.0754838146359004
-127.5,32.5,17.4070945183285,0.109969290476982
-122.5,32.5,16.1446012595104,0.389735151518188
-117.5,32.5,9.16525430902949,0.562869131092362
-112.5,32.5,2.79903234484416,0.185697703114538
-107.5,32.5,NA,NA
-102.5,32.5,NA,NA
-97.5,32.5,NA,NA
-92.5,32.5,NA,NA
-87.5,32.5,NA,NA
-82.5,32.5,3.27223152408215,0.336046841595563
-77.5,32.5,21.1473698976898,0.347779399565404
-72.5,32.5,23.736036622236,0.108085728833555
-67.5,32.5,23.3680654499052,0.10335856354485
-62.5,32.5,23.262380382823,0.102801261183081
-57.5,32.5,23.1177519138335,0.098206025730922
-52.5,32.5,22.9933203193926,0.0983039356755196
-47.5,32.5,22.8272815499557,0.10179454548694
-42.5,32.5,22.5561297041645,0.101217407407584
-37.5,32.5,22.2464514703456,0.097509816034559
-32.5,32.5,21.8778955758057,0.0950870979920513
-27.5,32.5,21.4158595907627,0.0991266689201196
-22.5,32.5,21.0152552015687,0.101770406408943
-17.5,32.5,20.4745202599514,0.116988240811991
-12.5,32.5,19.8452218943877,0.185341344528866
-7.5,32.5,5.79704373616671,0.200484733986496
-2.5,32.5,NA,NA
2.5,32.5,NA,NA
7.5,32.5,NA,NA
12.5,32.5,8.32412192042285,0.306297388754751
17.5,32.5,17.5008280810482,0.0814433858594512
22.5,32.5,11.0797891041993,0.0497371240613844
27.5,32.5,16.2112836654273,0.0743238663323293
32.5,32.5,16.3868137540965,0.206995833771372
37.5,32.5,1.27934441584887,0.0541797272530729
42.5,32.5,NA,NA
47.5,32.5,NA,NA
52.5,32.5,NA,NA
57.5,32.5,NA,NA
62.5,32.5,NA,NA
67.5,32.5,NA,NA
72.5,32.5,NA,NA
77.5,32.5,NA,NA
82.5,32.5,NA,NA
87.5,32.5,NA,NA
92.5,32.5,NA,NA
97.5,32.5,NA,NA
102.5,32.5,NA,NA
107.5,32.5,NA,NA
112.5,32.5,NA,NA
117.5,32.5,NA,NA
122.5,32.5,14.2922915786905,1.94685572372542
127.5,32.5,19.7443200447912,0.804042520000151
132.5,32.5,16.9902795970895,0.530626006987877
137.5,32.5,20.6971407410865,0.371433340171438
142.5,32.5,22.4274836422252,0.165828141317341
147.5,32.5,22.0636285577654,0.157166526382099
152.5,32.5,21.8432343497286,0.167544369190345
157.5,32.5,21.4707123673144,0.187304289792837
162.5,32.5,21.4699579691831,0.164271183720255
167.5,32.5,21.2705489458625,0.158530062091347
172.5,32.5,21.0333798539414,0.154199788867306
177.5,32.5,20.731327545878,0.151880367748543
-177.5,27.5,23.8858154383326,0.067688367810635
-172.5,27.5,23.7214282892292,0.0695973803240082
-167.5,27.5,23.5793773664784,0.0671135785972217
-162.5,27.5,23.5075203078993,0.0664340660951307
-157.5,27.5,23.3883906809324,0.0675038423759138
-152.5,27.5,23.0963438124602,0.0660663091777651
-147.5,27.5,22.6296639617802,0.0631022393653445
-142.5,27.5,21.9516418704537,0.0605725471449464
-137.5,27.5,21.1599754529636,0.0621968728823898
-132.5,27.5,20.3094797543811,0.0622301298410942
-127.5,27.5,19.6152379874912,0.0614395108161908
-122.5,27.5,19.1391773499838,0.0741215756921857
-117.5,27.5,18.9446989978493,0.209788480498656
-112.5,27.5,13.2970924111202,0.674934744602069
-107.5,27.5,1.95978780341755,0.142582262788934
-102.5,27.5,NA,NA
-97.5,27.5,9.22673613635896,0.401392560051582
-92.5,27.5,23.6993418313895,1.33819802358091
-87.5,27.5,25.4360832277555,0.848558328362199
-82.5,27.5,17.0427961468416,1.12470602353466
-77.5,27.5,26.0593768480831,0.240537421226122
-72.5,27.5,25.5122494297568,0.0581624351729018
-67.5,27.5,25.3946790620143,0.0490922441321891
-62.5,27.5,25.2754286017168,0.0471958159557889
-57.5,27.5,25.1807571917958,0.0458540216299998
-52.5,27.5,24.9536205070579,0.045736009648018
-47.5,27.5,24.5978162326034,0.0479372860392538
-42.5,27.5,24.1800340660156,0.0501425710922814
-37.5,27.5,23.7344287519016,0.0515591705611614
-32.5,27.5,23.2326689251538,0.0575280690934354
-27.5,27.5,22.7071544693074,0.0700453953214714
-22.5,27.5,22.1848376985747,0.0859613611251633
-17.5,27.5,21.2601254507251,0.161079382668508
-12.5,27.5,9.5088384448683,0.387900537487154
-7.5,27.5,NA,NA
-2.5,27.5,NA,NA
2.5,27.5,NA,NA
7.5,27.5,NA,NA
12.5,27.5,NA,NA
17.5,27.5,NA,NA
22.5,27.5,NA,NA
27.5,27.5,NA,NA
32.5,27.5,4.34637328248061,0.0595687467078851
37.5,27.5,4.39544075823572,0.0255859858559065
42.5,27.5,NA,NA
47.5,27.5,4.8275415587627,0.275070064401047
52.5,27.5,14.2122432008501,0.6592621326074
57.5,27.5,6.19581942169783,0.386801211179269
62.5,27.5,NA,NA
67.5,27.5,NA,NA
72.5,27.5,NA,NA
77.5,27.5,NA,NA
82.5,27.5,NA,NA
87.5,27.5,NA,NA
92.5,27.5,NA,NA
97.5,27.5,NA,NA
102.5,27.5,NA,NA
107.5,27.5,NA,NA
112.5,27.5,NA,NA
117.5,27.5,NA,NA
122.5,27.5,19.373426418822,1.00957359083945
127.5,27.5,24.6123257230198,0.206241753390404
132.5,27.5,24.4976606792865,0.105844939474913
137.5,27.5,24.2952939014023,0.0945551522300337
142.5,27.5,24.3294185534173,0.0897416141042831
147.5,27.5,24.5696835943433,0.0768115732141046
152.5,27.5,24.6600510691753,0.0731119693984726
157.5,27.5,24.6720529207589,0.0680088053061627
162.5,27.5,24.5675842888346,0.0646521633523689
167.5,27.5,24.4007145008978,0.0646172169739105
172.5,27.5,24.217193903148,0.0652739996236266
177.5,27.5,24.0282735370003,0.0663106335753023
-177.5,22.5,26.0806483753854,0.046670511980817
-172.5,22.5,25.8487318296432,0.0500172178361875
-167.5,22.5,25.604629288803,0.0560521680043355
-162.5,22.5,25.3907782519163,0.0605318049163799
-157.5,22.5,24.7747576638336,0.0640713859697873
-152.5,22.5,24.5395462107576,0.0591382386957088
-147.5,22.5,23.9569418256317,0.0542436805677048
-142.5,22.5,23.3201553815317,0.0529941907851025
-137.5,22.5,22.6431459059233,0.0535084411093137
-132.5,22.5,22.0277073780127,0.0552422897633234
-127.5,22.5,21.6517982428964,0.0566632996068371
-122.5,22.5,21.6484276411199,0.0613794877757836
-117.5,22.5,22.0926726543384,0.0780907238368807
-112.5,22.5,22.3535913985064,0.236567820628105
-107.5,22.5,20.1598945725394,0.431054576962186
-102.5,22.5,NA,NA
-97.5,22.5,14.1041710967842,0.158286131050231
-92.5,22.5,26.1793592528087,0.272351231727301
-87.5,22.5,22.7544810886199,0.234435934005736
-82.5,22.5,24.5896193577866,0.536259829268222
-77.5,22.5,21.9503535602973,0.617003441668909
-72.5,22.5,26.7138416482695,0.0651082353033039
-67.5,22.5,26.9075430328288,0.0468537522477736
-62.5,22.5,26.769468498878,0.0453809290475436
-57.5,22.5,26.4966825096048,0.0470700366894232
-52.5,22.5,26.1480677025822,0.0449254035969972
-47.5,22.5,25.7125475734279,0.0462715788266225
-42.5,22.5,25.2623009399732,0.048437831836744
-37.5,22.5,24.7697492148715,0.0540569408113758
-32.5,22.5,24.2282374214196,0.0695277649588469
-27.5,22.5,23.6641488923613,0.0918579629983718
-22.5,22.5,22.8650090954087,0.21553122766773
-17.5,22.5,16.0294332065291,1.65785750532161
-12.5,22.5,NA,NA
-7.5,22.5,NA,NA
-2.5,22.5,NA,NA
2.5,22.5,NA,NA
7.5,22.5,NA,NA
12.5,22.5,NA,NA
17.5,22.5,NA,NA
22.5,22.5,NA,NA
27.5,22.5,NA,NA
32.5,22.5,NA,NA
37.5,22.5,14.9453105455759,0.0874677165073377
42.5,22.5,NA,NA
47.5,22.5,NA,NA
52.5,22.5,NA,NA
57.5,22.5,8.97883174375191,0.834187969363605
62.5,22.5,26.7362217403618,1.3655546674191
67.5,22.5,22.2165478830511,1.03527804412931
72.5,22.5,4.2253563870374,0.455800246944548
77.5,22.5,NA,NA
82.5,22.5,NA,NA
87.5,22.5,6.76331003401342,0.462285870301744
92.5,22.5,6.67780957296154,0.44395629961561
97.5,22.5,NA,NA
102.5,22.5,NA,NA
107.5,22.5,5.2754601830102,0.400180165065728
112.5,22.5,10.2022329895549,0.58100947860111
117.5,22.5,20.191487511648,0.508871579572593
122.5,22.5,23.9095332618766,0.144449848591229
127.5,22.5,26.4214174649908,0.0716651262991406
132.5,22.5,26.5138105184813,0.0584493924999023
137.5,22.5,26.7652084295287,0.0505793261114956
142.5,22.5,26.9525804160814,0.0467787245454922
147.5,22.5,27.1134955745217,0.0426090842811822
152.5,22.5,27.1309890926492,0.0402940458013607
157.5,22.5,27.0407739326286,0.0392723066276543
162.5,22.5,26.8792636353127,0.0396735001202345
167.5,22.5,26.722824981402,0.0408530532605342
172.5,22.5,26.5046327409086,0.0422652608754665
177.5,22.5,26.277744320054,0.0444735343200672
-177.5,17.5,27.074167797623,0.039339269600869
-172.5,17.5,26.819791761642,0.0419990150633923
-167.5,17.5,26.5637715127349,0.0451565330146588
-162.5,17.5,26.2510811262056,0.0483575952740783
-157.5,17.5,25.201725131142,0.0477353954015955
-152.5,17.5,25.4369998944017,0.047579125850289
-147.5,17.5,25.0834980504512,0.0518056382171603
-142.5,17.5,24.798864260517,0.0587946729037773
-137.5,17.5,24.5405693588829,0.0625153013222196
-132.5,17.5,24.4032616073224,0.0666948133158601
-127.5,17.5,24.4442388054805,0.0693158903351502
-122.5,17.5,24.7514125254665,0.0763641660470791
-117.5,17.5,25.3839407520691,0.0870666543852227
-112.5,17.5,26.2351474460062,0.104911670233123
-107.5,17.5,27.1779024017858,0.192381110993317
-102.5,17.5,17.8534764527955,0.18890528727478
-97.5,17.5,8.95295419803402,0.198469558216597
-92.5,17.5,9.63097142824953,0.436596966146285
-87.5,17.5,15.3281538240557,0.31003329385736
-82.5,17.5,27.0806101585901,0.173199514434069
-77.5,17.5,27.1704461519525,0.0880815119684795
-72.5,17.5,23.1464318900443,0.168034397731449
-67.5,17.5,26.1634014985357,0.141259266605808
-62.5,17.5,27.5641982264847,0.10882746927078
-57.5,17.5,27.2893175613325,0.100246349283563
-52.5,17.5,26.8498983581913,0.0644231421219323
-47.5,17.5,26.3682149198837,0.05073919087062
-42.5,17.5,25.9001924766411,0.0519783690637323
-37.5,17.5,25.3916480435635,0.0596939786184683
-32.5,17.5,24.8953021055837,0.079039289409174
-27.5,17.5,24.4917226007155,0.116503552260412
-22.5,17.5,23.8285734257232,0.33327728482084
-17.5,17.5,17.4886030813215,1.99290655319062
-12.5,17.5,NA,NA
-7.5,17.5,NA,NA
-2.5,17.5,NA,NA
2.5,17.5,NA,NA
7.5,17.5,NA,NA
12.5,17.5,NA,NA
17.5,17.5,NA,NA
22.5,17.5,NA,NA
27.5,17.5,NA,NA
32.5,17.5,NA,NA
37.5,17.5,8.8254373027361,0.194963703075234
42.5,17.5,12.1338597982315,0.377748883714451
47.5,17.5,NA,NA
52.5,17.5,6.1072980116394,0.250503750210283
57.5,17.5,21.5228679217042,1.11209371466879
62.5,17.5,27.0542034462173,0.532286200804153
67.5,17.5,27.7779156985596,0.314542913120326
72.5,17.5,18.6582036338826,0.542317207461844
77.5,17.5,NA,NA
82.5,17.5,12.6939935820079,0.269147566431202
87.5,17.5,27.8028148878179,0.239065179309239
92.5,17.5,25.1255700402516,0.328683406060596
97.5,17.5,NA,NA
102.5,17.5,NA,NA
107.5,17.5,14.8682960797047,0.425129977397241
112.5,17.5,26.3435041565472,0.152877340472165
117.5,17.5,27.6453307478194,0.132364002407218
122.5,17.5,21.9840165225078,0.0869781190576032
127.5,17.5,28.1181303900293,0.0517196729189837
132.5,17.5,28.1929990226151,0.0478021318222293
137.5,17.5,28.3125208949436,0.0444147373591895
142.5,17.5,28.362344967904,0.0427817298194256
147.5,17.5,28.3422041118727,0.0392724046424997
152.5,17.5,28.2763986735288,0.0361746650800557
157.5,17.5,28.1459567782962,0.0348626286811971
162.5,17.5,27.9796899996052,0.0344493418580559
167.5,17.5,27.7877648881543,0.0346573392919661
172.5,17.5,27.5704665133817,0.035804750912314
177.5,17.5,27.3285152456416,0.0372917911182675
-177.5,12.5,27.4637804046552,0.0369345200285143
-172.5,12.5,27.270284922869,0.0399967459386163
-167.5,12.5,27.0658591172531,0.0433519128723829
-162.5,12.5,26.8669130568851,0.0471923369275303
-157.5,12.5,26.6842331998572,0.0534597637708713
-152.5,12.5,26.5180732498675,0.0612972764475961
-147.5,12.5,26.3294376059356,0.0739845085040563
-142.5,12.5,26.2243810110616,0.0881044979350365
-137.5,12.5,26.1930959423164,0.10039080617432
-132.5,12.5,26.3109726757928,0.109360649780526
-127.5,12.5,26.5608253322452,0.117700961216146
-122.5,12.5,26.863399052334,0.120206332866068
-117.5,12.5,27.2651425618729,0.121113443073679
-112.5,12.5,27.6935043578538,0.125316479842489
-107.5,12.5,28.1277603666659,0.139433907021044
-102.5,12.5,28.5434001721905,0.178399503634277
-97.5,12.5,28.2423183502165,0.329625052902675
-92.5,12.5,25.9263769667966,0.410673591518706
-87.5,12.5,14.6683737462104,0.864967836917688
-82.5,12.5,20.3627260494872,0.274360934611738
-77.5,12.5,27.4651322564768,0.141111851754874
-72.5,12.5,20.6082158588149,0.759717009173085
-67.5,12.5,23.587062898714,0.300390650793324
-62.5,12.5,26.2193045065455,1.01971134622288
-57.5,12.5,27.8046384988883,0.256197243116848
-52.5,12.5,27.4383508913347,0.178261736811277
-47.5,12.5,27.0030455769904,0.0931805279690565
-42.5,12.5,26.5543210499832,0.0878101420597415
-37.5,12.5,26.176904160271,0.090484508671496
-32.5,12.5,25.9638548594774,0.103865501158181
-27.5,12.5,25.8415684038774,0.123084020667744
-22.5,12.5,25.5970951454529,0.237940084968556
-17.5,12.5,20.5434983834096,1.98310927195681
-12.5,12.5,NA,NA
-7.5,12.5,NA,NA
-2.5,12.5,NA,NA
2.5,12.5,NA,NA
7.5,12.5,NA,NA
12.5,12.5,NA,NA
17.5,12.5,NA,NA
22.5,12.5,NA,NA
27.5,12.5,NA,NA
32.5,12.5,NA,NA
37.5,12.5,NA,NA
42.5,12.5,8.51083823569386,0.343444257668668
47.5,12.5,16.431703567908,0.371368975403926
52.5,12.5,24.6295769957823,0.750957161188126
57.5,12.5,26.8905771767265,0.400473618719218
62.5,12.5,27.5436481112033,0.332471234036472
67.5,12.5,28.2391843225087,0.223114900009586
72.5,12.5,27.6394476460991,0.363190551662378
77.5,12.5,3.087937083757,0.216270013820311
82.5,12.5,28.1134873345775,0.23108037505411
87.5,12.5,28.5183293394175,0.139021164401762
92.5,12.5,28.4901936918982,0.157251187415656
97.5,12.5,21.787154026908,0.398011294981223
102.5,12.5,11.5169585388722,0.518628919298968
107.5,12.5,7.45267888434557,0.157169475383125
112.5,12.5,28.0334934706248,0.128453842682281
117.5,12.5,28.444392766996,0.120101213282561
122.5,12.5,24.0335723794744,0.44514399837349
127.5,12.5,28.1642307362211,0.0543446140808347
132.5,12.5,28.7533390563868,0.0431539881633836
137.5,12.5,28.7423822279281,0.0396365579019335
142.5,12.5,28.6990729696368,0.035446907824565
147.5,12.5,28.6432949616243,0.0317596962858699
152.5,12.5,28.5549169543404,0.0306764272870755
157.5,12.5,28.4238030683822,0.0303033983364218
162.5,12.5,28.265480270995,0.0310558315764906
167.5,12.5,28.0779965946301,0.0328833264765261
172.5,12.5,27.8803331731223,0.032185320869321
177.5,12.5,27.6668863028932,0.0343159610055025
-177.5,7.5,28.2714469375283,0.0702774152693477
-172.5,7.5,28.1642766852942,0.0776688740646501
-167.5,7.5,28.0428078222685,0.0850111915908443
-162.5,7.5,27.8945476403971,0.0940745764222272
-157.5,7.5,27.7392878059045,0.100155512610347
-152.5,7.5,27.6099617671285,0.105252505151503
-147.5,7.5,27.4663522795977,0.113913656656234
-142.5,7.5,27.3918099201527,0.12442834269609
-137.5,7.5,27.3579108468364,0.128961992305703
-132.5,7.5,27.3432071434613,0.132972429179224
-127.5,7.5,27.3731604992733,0.133785321104892
-122.5,7.5,27.420473345438,0.128531813831586
-117.5,7.5,27.5113467230364,0.126798262102184
-112.5,7.5,27.5937572536018,0.126343873682501
-107.5,7.5,27.6785740341134,0.131779045638525
-102.5,7.5,27.6795308627957,0.153221425893199
-97.5,7.5,27.6424595673281,0.200979326003128
-92.5,7.5,27.4919426725442,0.290029906733651
-87.5,7.5,27.6382477618666,0.293136362275109
-82.5,7.5,22.9668390699845,0.351331825382249
-77.5,7.5,14.6470754827975,0.451847586808899
-72.5,7.5,NA,NA
-67.5,7.5,NA,NA
-62.5,7.5,2.12960886443657,0.424502634168085
-57.5,7.5,18.7132854613551,0.870409783901198
-52.5,7.5,26.1140454811204,1.04718064202306
-47.5,7.5,27.6549305161234,0.227771344079843
-42.5,7.5,27.4981091075916,0.149794953428123
-37.5,7.5,27.2937136260491,0.125529439416542
-32.5,7.5,27.1543225412017,0.124582360610883
-27.5,7.5,27.0530608536503,0.121629280439595
-22.5,7.5,27.1124502041747,0.144111291847054
-17.5,7.5,27.482631214419,0.365410369308148
-12.5,7.5,17.2540832948967,0.601821637368002
-7.5,7.5,NA,NA
-2.5,7.5,NA,NA
2.5,7.5,7.22207344968519,0.44637103550412
7.5,7.5,NA,NA
12.5,7.5,NA,NA
17.5,7.5,NA,NA
22.5,7.5,NA,NA
27.5,7.5,NA,NA
32.5,7.5,NA,NA
37.5,7.5,NA,NA
42.5,7.5,NA,NA
47.5,7.5,2.98536914623476,0.0947855542550139
52.5,7.5,25.9040306709998,0.433681709629794
57.5,7.5,27.580013503909,0.266152921268647
62.5,7.5,28.418216494433,0.158378943264381
67.5,7.5,28.7886198426353,0.116945226948053
72.5,7.5,28.7302788717171,0.180385736281449
77.5,7.5,24.3923521168255,0.749281437368546
82.5,7.5,23.3992377871715,0.288748553076552
87.5,7.5,28.6025602403126,0.169012638100302
92.5,7.5,28.6449677625128,0.163860051866655
97.5,7.5,25.0273791859648,0.364530658955617
102.5,7.5,23.6774779429893,0.462401909042771
107.5,7.5,26.9487612032038,0.338649168435001
112.5,7.5,28.4487497113431,0.146899978867215
117.5,7.5,24.4630565133933,0.303409107661013
122.5,7.5,24.319395058271,0.260408797083526
127.5,7.5,25.0618928426008,0.0806772501274719
132.5,7.5,28.7926391712492,0.0711061970951656
137.5,7.5,28.8775738915729,0.064355286201031
142.5,7.5,28.9141532889035,0.0587025665283134
147.5,7.5,28.913706182432,0.0557739242066681
152.5,7.5,28.8979634744505,0.0517511652959338
157.5,7.5,28.8452741237764,0.045924824659704
162.5,7.5,28.777843569728,0.0453122469602601
167.5,7.5,28.6536073456531,0.0529532730159419
172.5,7.5,28.49511741864,0.058003098018019
177.5,7.5,28.3947870968085,0.064369828295549
-177.5,2.5,28.1840026107792,0.146404422178037
-172.5,2.5,27.9599546991204,0.153345521087586
-167.5,2.5,27.7087425519576,0.15945868577377
-162.5,2.5,27.4234539009269,0.163117433950753
-157.5,2.5,27.236514784735,0.162314276880826
-152.5,2.5,27.0079117805854,0.162884630078312
-147.5,2.5,26.7813467393532,0.164605293749418
-142.5,2.5,26.5908535723148,0.16479805095311
-137.5,2.5,26.3794481372252,0.16778269320416
-132.5,2.5,26.1838852943742,0.169686280455682
-127.5,2.5,26.0320475662865,0.171893052300783
-122.5,2.5,25.878550000273,0.176322757714876
-117.5,2.5,25.7512597253404,0.180054235276421
-112.5,2.5,25.6696385466092,0.182851028859063
-107.5,2.5,25.6273879688499,0.184116991145916
-102.5,2.5,25.6981984996746,0.183815108011994
-97.5,2.5,25.8251473394296,0.187430821076311
-92.5,2.5,25.9831820581195,0.206696288208995
-87.5,2.5,26.4289715157479,0.209441784519219
-82.5,2.5,26.4571946632652,0.304823425950793
-77.5,2.5,9.40143034541721,0.294320150073963
-72.5,2.5,NA,NA
-67.5,2.5,NA,NA
-62.5,2.5,NA,NA
-57.5,2.5,NA,NA
-52.5,2.5,5.4135652725159,1.10702675513595
-47.5,2.5,27.5979512349896,1.50690778250806
-42.5,2.5,27.510219755469,0.108251634193326
-37.5,2.5,27.4859000800867,0.110636644535526
-32.5,2.5,27.3847621193843,0.125279855208506
-27.5,2.5,27.2870817974936,0.138988041788581
-22.5,2.5,27.1821922165047,0.14885227393014
-17.5,2.5,27.1581584207456,0.152602523558394
-12.5,2.5,27.12636212516,0.186699860980131
-7.5,2.5,26.1474804340768,0.391492525405095
-2.5,2.5,27.1906995079812,0.290803781779379
2.5,2.5,27.5019015843587,0.16839240247996
7.5,2.5,24.1066525861743,0.643678240350241
12.5,2.5,NA,NA
17.5,2.5,NA,NA
22.5,2.5,NA,NA
27.5,2.5,NA,NA
32.5,2.5,NA,NA
37.5,2.5,NA,NA
42.5,2.5,2.45900260707404,0.0260497739764482
47.5,2.5,20.6356335665354,0.290288279344052
52.5,2.5,27.3885139711523,0.313052081650951
57.5,2.5,28.2453675399631,0.176590377174111
62.5,2.5,28.7971965785547,0.12789369939654
67.5,2.5,28.9701720376514,0.123526541008442
72.5,2.5,28.8550147485587,0.164752075993283
77.5,2.5,28.7725499355871,0.149096690578628
82.5,2.5,28.7375404456289,0.146634369723464
87.5,2.5,28.8459258598729,0.120592115876196
92.5,2.5,28.9744896301475,0.110266013573855
97.5,2.5,19.2331693617718,0.293608885676324
102.5,2.5,14.4623019915572,0.864708611008332
107.5,2.5,26.6587754457966,0.341953620297696
112.5,2.5,11.1837176898392,0.446335028797836
117.5,2.5,12.7201978638296,0.347186277003924
122.5,2.5,26.2828479079029,0.124372132383114
127.5,2.5,27.5444910509993,0.156646716278564
132.5,2.5,28.9267304876964,0.13280485585513
137.5,2.5,29.083395067528,0.101776645379917
142.5,2.5,29.2346155502591,0.0905826303090348
147.5,2.5,29.3025076783712,0.0807681194040062
152.5,2.5,29.2832230723208,0.0774166289729894
157.5,2.5,29.1844557134173,0.0829563802575555
162.5,2.5,29.0466546748307,0.0936278999633915
167.5,2.5,28.8387233137376,0.11379901241925
172.5,2.5,28.5743449631655,0.138107731630595
177.5,2.5,28.4222501748984,0.135327476289261
-177.5,-2.5,28.4171451981606,0.143743661412003
-172.5,-2.5,28.1893683514,0.148042716222505
-167.5,-2.5,27.9338527321112,0.151931823890449
-162.5,-2.5,27.6673631547344,0.15371403328695
-157.5,-2.5,27.4187419797359,0.153227034567476
-152.5,-2.5,27.1538849254708,0.153172431329127
-147.5,-2.5,26.863670464365,0.154318941488552
